timestamp,value,metric,unit,interval,network,fetch_timestamp,dataset_type
2025-10-27 04:15:00+10:00,69502.788,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:20:00+10:00,68674.633,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:25:00+10:00,62578.048,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:30:00+10:00,63908.535,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:35:00+10:00,56210.879,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:40:00+10:00,73088.263,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:45:00+10:00,74752.029,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:50:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:55:00+10:00,81149.18,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:00:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:05:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:10:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:15:00+10:00,122735.12,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:20:00+10:00,130087.58,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:25:00+10:00,138338.89,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:30:00+10:00,138596.18,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:35:00+10:00,140844.63,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:40:00+10:00,151119.79,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:45:00+10:00,151680.72,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:50:00+10:00,142390.04,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 05:55:00+10:00,105589.26,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:00:00+10:00,107652.34,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:05:00+10:00,100583.62,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:10:00+10:00,128077.34,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:15:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:20:00+10:00,19145.675,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:25:00+10:00,-194.074,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:30:00+10:00,5037.4596,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:35:00+10:00,7379.423,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:40:00+10:00,-5318.8604,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:45:00+10:00,-5631.1294,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:50:00+10:00,-5765.1595,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 06:55:00+10:00,-6217.5815,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:00:00+10:00,37445.573,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:05:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:10:00+10:00,182837.83,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:15:00+10:00,174655.76,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:20:00+10:00,31350.169,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:25:00+10:00,49297.132,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:30:00+10:00,20898.657,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:35:00+10:00,43772.285,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 07:40:00+10:00,24026.354,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
